Date,Forecast,Confidence_Interval_Lower,Confidence_Interval_Upper
2023-03-21 00:00:00+08:00,"[18.204362869262695, 18.19966167295347, 18.206557545354606, 18.206991572947185, 18.204807329665446, 18.205584763938575, 18.201034802614778, 18.202667293383406, 18.20083815415686, 18.187319878373664, 18.201831304873465, 18.18932028502279, 18.16412062802644, 18.137422728895057, 18.10961497447045, 18.095325343928074, 18.098855246137365, 18.09133704652165, 18.102329753471, 18.10504608638671, 18.113461530827596]","[18.204362869262695, 17.52327818792504, 17.22592715021352, 16.994104155211215, 16.818781877976672, 16.65345855685782, 16.49077710487697, 16.375013711592256, 16.26177034726276, 16.14092305305077, 16.03957982789536, 15.901659023259617, 15.774160208018886, 15.67108552488644, 15.567963116922478, 15.4812482450155, 15.366735464128581, 15.321942648085587, 15.259434109747769, 15.19272175057202, 15.099301115825567]","[18.204362869262695, 18.876045157981903, 19.187187940495694, 19.419878990683156, 19.59083278135422, 19.75771097101933, 19.911292500352587, 20.030320875174557, 20.139905961050957, 20.233716703696558, 20.36408278185157, 20.476981546785964, 20.554081048033993, 20.603759932903674, 20.651266832018422, 20.70940244284065, 20.83097502814615, 20.860731444957715, 20.945225397194232, 21.017370422201402, 21.127621945829627]"
2023-03-22 00:00:00+08:00,"[18.449874877929688, 18.458653165997518, 18.459445964906546, 18.466531210462392, 18.44369909310856, 18.44799802240107, 18.46081264565654, 18.46922451683856, 18.46820075077378, 18.46493330178204, 18.45118255892674, 18.436424457859847, 18.422835444404722, 18.40352945224571, 18.393067490869996, 18.387059711185145, 18.365511156738503, 18.357060811199876, 18.364286196271845, 18.353422119771132, 18.335485714738258]","[18.449874877929688, 17.766278279009907, 17.47093918981437, 17.27027716719388, 17.055110601402433, 16.859080435162532, 16.70468179874862, 16.529663067146405, 16.39769796782497, 16.28924676077395, 16.158005702932904, 16.050390559947925, 15.954575547790972, 15.85342068106712, 15.761051464283135, 15.655574835875404, 15.554341422304258, 15.470113577576505, 15.39425216938179, 15.327639260459057, 15.265486841256328]","[18.449874877929688, 19.15102805298513, 19.447952739998723, 19.662785253730906, 19.832287584814686, 20.036915609639607, 20.216943492564457, 20.40878596653071, 20.538703533722586, 20.64061984279013, 20.744359414920574, 20.82245835577177, 20.89109534101847, 20.9536382234243, 21.025083517456856, 21.118544586494885, 21.176680891172747, 21.244008044823246, 21.3343202231619, 21.379204979083205, 21.405484588220187]"
2023-03-23 00:00:00+08:00,"[18.768142700195312, 18.7426306568953, 18.75883986866312, 18.769935193173133, 18.767778812681627, 18.778171304793, 18.78521469227336, 18.788628880074487, 18.771949396280988, 18.80042395179049, 18.807361734787445, 18.823702297470252, 18.8191532547498, 18.79279915838539, 18.803431653588394, 18.7865441549549, 18.77824026913521, 18.766333723935468, 18.75253619612686, 18.720052293073316, 18.71643681287139]","[18.768142700195312, 18.052903501108972, 17.809511714809737, 17.582902958577264, 17.383440441450126, 17.222405302484997, 17.11838612942787, 17.02165925600418, 16.898242027863215, 16.780298330559066, 16.69389344590337, 16.577819477914105, 16.4541568376645, 16.30839974858574, 16.202693486726027, 16.074217061406472, 15.948264896406542, 15.862625363062865, 15.778894933486896, 15.675143172155513, 15.637156193525097]","[18.768142700195312, 19.43235781268163, 19.708168022516503, 19.956967427769, 20.152117183913127, 20.333937307101, 20.452043255118852, 20.555598504144793, 20.64565676469876, 20.82054957302191, 20.92083002367152, 21.0695851170264, 21.1841496718351, 21.27719856818504, 21.40416982045076, 21.498871248503328, 21.60821564186388, 21.67004208480807, 21.726177458766827, 21.764961413991117, 21.795717432217682]"
2023-03-24 00:00:00+08:00,"[19.205869674682617, 19.215108082053124, 19.228871604557572, 19.234632039915493, 19.25913742572165, 19.248755011080643, 19.26228692886043, 19.251516248543375, 19.277297603522058, 19.28465745237664, 19.28111299521893, 19.280091496724864, 19.29011958298667, 19.29697498630821, 19.29979615099311, 19.30725139508145, 19.29619968929029, 19.317941531823514, 19.308599625627178, 19.301232743260947, 19.29007800632547]","[19.205869674682617, 18.527778157619686, 18.198293895132366, 17.967699384763655, 17.762918687366774, 17.594242586218243, 17.42386334976195, 17.258247694613303, 17.14363223889382, 17.022269668766334, 16.91021413337748, 16.80396451914616, 16.672355776580595, 16.57324954597719, 16.496929490750205, 16.421357934604316, 16.32776470466573, 16.27839554958139, 16.202391736770096, 16.10353125027399, 15.979935482419918]","[19.205869674682617, 19.902438006486562, 20.259449313982778, 20.50156469506733, 20.755356164076527, 20.903267435943043, 21.100710507958908, 21.244784802473447, 21.410962968150297, 21.547045235986943, 21.65201185706038, 21.75621847430357, 21.907883389392744, 22.02070042663923, 22.102662811236016, 22.193144855558586, 22.264634673914852, 22.35748751406564, 22.41480751448426, 22.498934236247905, 22.60022053023102]"
2023-03-27 00:00:00+08:00,"[19.077756881713867, 19.061288377997116, 19.04555551728751, 19.045237873334173, 19.05835070470622, 19.053072886066506, 19.057193943377126, 19.056417165707696, 19.057614926263216, 19.065451517210487, 19.062420243629976, 19.055256158793487, 19.05909261302781, 19.072263769860875, 19.06613379718737, 19.067828015258883, 19.083100699917217, 19.108962330002782, 19.093326188750794, 19.087191386844104, 19.06925330304837]","[19.077756881713867, 18.347063723784906, 18.016929703386573, 17.78780350275256, 17.607935600009586, 17.425628168044554, 17.27271529936021, 17.10945695856382, 16.991396481160695, 16.914504196097546, 16.816410301576266, 16.735573761763945, 16.622710856831496, 16.51769238908642, 16.428964919031944, 16.351975315545502, 16.276120816939425, 16.17902181331635, 16.067283380979465, 15.960301193452633, 15.876107544683943]","[19.077756881713867, 19.775513032209325, 20.07418133118845, 20.302672243915787, 20.508765809402856, 20.680517604088458, 20.84167258739404, 21.003377372851574, 21.123833371365738, 21.21639883832343, 21.308430185683687, 21.37493855582303, 21.495474369224127, 21.62683515063533, 21.703302675342794, 21.783680714972263, 21.89008058289501, 22.038902846689215, 22.119368996522123, 22.214081580235575, 22.262399061412797]"
2023-03-28 00:00:00+08:00,"[18.745485305786133, 18.748745340770274, 18.753331114341886, 18.76615812679872, 18.75681742292673, 18.75382757186779, 18.758513915095207, 18.75194785310368, 18.750069498037213, 18.74280859931372, 18.733139277855397, 18.714765615687075, 18.71043572646531, 18.734330789789027, 18.7489973216011, 18.754030824935093, 18.746065420407856, 18.765340052989398, 18.75621954341115, 18.756704920964058, 18.751488829688586]","[18.745485305786133, 18.08072660475602, 17.783774250781864, 17.53098737796664, 17.336817163377386, 17.210150546665105, 17.070701923152594, 16.941620202320962, 16.786689966288467, 16.63002296699965, 16.527093255019075, 16.39012808524332, 16.282577710934685, 16.20850450193158, 16.1077274743988, 16.04922630920505, 15.976509940752432, 15.89121315442571, 15.858526113642032, 15.789653037574693, 15.724088348887827]","[18.745485305786133, 19.416764076784528, 19.72288797790191, 20.001328875630804, 20.176817682476074, 20.29750459707048, 20.44632590703782, 20.562275503886397, 20.71344902978596, 20.855594231627787, 20.93918530069172, 21.03940314613083, 21.138293741995934, 21.260157077646475, 21.390267168803398, 21.458835340665136, 21.51562090006328, 21.639466951553086, 21.653912973180265, 21.72375680435342, 21.778889310489348]"
2023-03-29 00:00:00+08:00,"[18.952465057373047, 18.95100833411352, 18.946968543499036, 18.956022663161626, 18.96031071562341, 18.97783475328857, 18.96889064718534, 18.945438443433268, 18.953897394993813, 18.9647165609362, 18.962138538876076, 18.95801764007893, 18.942075939346942, 18.934137737568065, 18.92743761462235, 18.929365189445424, 18.93077463723904, 18.928338286234904, 18.92696441562957, 18.930148104855686, 18.93148229407848]","[18.952465057373047, 18.270714498939213, 17.96380945142143, 17.728065396763245, 17.57880009099481, 17.401428465303805, 17.210136185467427, 17.09112331183913, 16.964988214304928, 16.84443829657496, 16.712987129111983, 16.609577585484903, 16.50580166973742, 16.37843203859957, 16.260653590270692, 16.198975752270364, 16.075895289184494, 15.99802382198125, 15.935564005620456, 15.854398217721227, 15.81235228639532]","[18.952465057373047, 19.631302169287828, 19.930127635576643, 20.183979929560007, 20.34182134025201, 20.554241041273333, 20.727645108903253, 20.799753575027406, 20.9428065756827, 21.08499482529744, 21.211289948640168, 21.306457694672954, 21.378350208956466, 21.48984343653656, 21.594221638974005, 21.659754626620483, 21.785653985293585, 21.85865275048856, 21.918364825638683, 22.005897991990146, 22.050612301761642]"
2023-03-30 00:00:00+08:00,"[19.34178924560547, 19.33818649729849, 19.335982762242413, 19.332777178550398, 19.350339306661436, 19.364265159734824, 19.366517180175247, 19.370804655637215, 19.36809069067106, 19.361253706785618, 19.347112380103404, 19.351471121783913, 19.356891363834503, 19.35019237082317, 19.357571361684357, 19.38239397554744, 19.38341967863795, 19.37853492438472, 19.393024373071036, 19.377860025081322, 19.363431878272717]","[19.34178924560547, 18.648999483687668, 18.32130766582198, 18.091111306826328, 17.905372689768708, 17.76432360923098, 17.619801964664838, 17.48152267486884, 17.34130732406072, 17.21108519766278, 17.066259260474023, 16.993013384831922, 16.883476740567126, 16.744721856615683, 16.625418337113995, 16.571971899269084, 16.480345848593583, 16.359775024123604, 16.297461169250465, 16.194759878424524, 16.0882621528886]","[19.34178924560547, 20.027373510909314, 20.350657858662846, 20.574443050274468, 20.795305923554164, 20.964206710238667, 21.113232395685657, 21.26008663640559, 21.394874057281402, 21.511422215908457, 21.627965499732785, 21.709928858735903, 21.83030598710188, 21.955662885030655, 22.08972438625472, 22.192816051825798, 22.286493508682316, 22.397294824645837, 22.488587576891607, 22.56096017173812, 22.638601603656834]"
2023-03-31 00:00:00+08:00,"[19.38709259033203, 19.387753996971963, 19.381126543136013, 19.395987913735706, 19.406194701575043, 19.425536126028085, 19.410651490992613, 19.406386553538955, 19.415201159029134, 19.408885447460953, 19.41532579662441, 19.41148445208956, 19.4049801665149, 19.395842372832988, 19.411368154955017, 19.4229070234743, 19.432571160768973, 19.437080035547734, 19.433691284608198, 19.437995929746858, 19.45251592632631]","[19.38709259033203, 18.679310441115607, 18.375444451520156, 18.170361656686783, 17.969554234814836, 17.794557841879183, 17.614621021553155, 17.48852992382874, 17.362097421369725, 17.235217498161752, 17.148078908904257, 17.03649838440739, 16.920103698887036, 16.83522989563563, 16.736942087432332, 16.653794774917667, 16.564742561686803, 16.516602425474343, 16.427924823725117, 16.299687868701007, 16.230549888686387]","[19.38709259033203, 20.09619755282832, 20.38680863475187, 20.62161417078463, 20.84283516833525, 21.056514410176987, 21.20668196043207, 21.32424318324917, 21.468304896688544, 21.582553396760154, 21.68257268434456, 21.78647051977173, 21.889856634142763, 21.956454850030344, 22.085794222477702, 22.19201927203093, 22.300399759851143, 22.357557645621124, 22.43945774549128, 22.57630399079271, 22.674481963966233]"
2023-04-03 00:00:00+08:00,"[19.47347640991211, 19.49746032924263, 19.524678287952476, 19.52179867158357, 19.553784855526224, 19.56248154963889, 19.566735001512065, 19.56907359487716, 19.5816191031346, 19.594481839304134, 19.585140029402787, 19.59063753442784, 19.59769856514913, 19.598343282271713, 19.59743008674697, 19.595283516453115, 19.58738281151667, 19.598354272059265, 19.592615508483238, 19.575677586481106, 19.61911294297889]","[19.47347640991211, 18.758250078532104, 18.477726016858206, 18.255674147990597, 18.095090489310557, 17.964509344449915, 17.800535680651283, 17.658381932500326, 17.54721684974313, 17.426202797314534, 17.271286754841984, 17.163566011596803, 17.085505065694367, 16.99227727762225, 16.945277993096166, 16.84069869018931, 16.73791975863385, 16.656290627428437, 16.55254170021324, 16.483871472788522, 16.445913424102063]","[19.47347640991211, 20.23667057995316, 20.571630559046746, 20.787923195176546, 21.01247922174189, 21.160453754827863, 21.332934322372846, 21.479765257253995, 21.61602135652607, 21.762760881293733, 21.89899330396359, 22.01770905725888, 22.109892064603894, 22.204409286921177, 22.249582180397777, 22.34986834271692, 22.436845864399487, 22.540417916690092, 22.632689316753236, 22.66748370017369, 22.79231246185572]"
