Date,Forecast,Confidence_Interval_Lower,Confidence_Interval_Upper
2023-03-03 00:00:00+01:00,"[128.9600067138672, 129.0228767647928, 129.11612710621174, 129.16206119613366, 129.30346557557408, 129.37950086339706, 129.51940312694745, 129.6094703991988, 129.79893341710752, 129.8810377502546, 130.02857117709115, 130.19602022744408, 130.20183199329685, 130.30312777254923, 130.3569602386477, 130.42252070475718, 130.49923664056436, 130.54542422019705, 130.58927845603247, 130.60352956419572, 130.77550669417724]","[128.9600067138672, 126.24329657955943, 125.16987995486943, 124.33501179374557, 123.51778281066527, 123.01137902422363, 122.48134444627136, 122.04476318969928, 121.61408804193724, 121.23732768481108, 121.11782609801568, 120.89748604408037, 120.47161714160987, 120.16834455939835, 119.83389981930517, 119.59506214572025, 119.28071286708027, 118.97279115412096, 118.73130431097552, 118.4469060562015, 118.237753370518]","[128.9600067138672, 131.8024569500262, 133.06237425755404, 133.98911059852176, 135.0891483404829, 135.74762270257048, 136.55746180762355, 137.17417760869836, 137.9837787922778, 138.5247478156981, 138.93931625616662, 139.49455441080778, 139.93204684498383, 140.4379109857001, 140.88002065799023, 141.2499792637941, 141.71776041404846, 142.11805728627314, 142.44725260108942, 142.76015307218995, 143.31326001783648]"
2023-03-06 00:00:00+01:00,"[131.17999267578125, 131.30707933126374, 131.43515581682956, 131.56795339612682, 131.617339409365, 131.69844360926356, 131.88287723106774, 132.06817553656583, 132.2769033386147, 132.4362591276414, 132.5210855959144, 132.62941634980396, 132.75550910158236, 132.83749198056728, 133.0048576332431, 133.10779979886584, 133.17420423335872, 133.27518533462276, 133.46432745451742, 133.59588598239208, 133.65657195030897]","[131.17999267578125, 128.49264773615946, 127.49497608245085, 126.61134294663498, 125.7998586923211, 125.05322458259872, 124.63394798580498, 124.36069778914145, 123.98848728071314, 123.48125221425641, 123.07291247269826, 122.62251772414334, 122.25257778838531, 121.93019148539823, 121.73020411244244, 121.6017745640076, 121.34540323936955, 121.1424509554452, 120.99312053768134, 120.70596348527, 120.45808263679726]","[131.17999267578125, 134.12151092636802, 135.37533555120828, 136.52456384561867, 137.4348201264089, 138.3436626359284, 139.1318064763305, 139.7756532839902, 140.56531939651623, 141.39126604102637, 141.96925871913055, 142.6363149754646, 143.25844041477941, 143.74479247573635, 144.27951115404375, 144.61382503372408, 145.0030052273479, 145.4079197138003, 145.9355343713535, 146.48580847951416, 146.8550612638207]"
2023-03-07 00:00:00+01:00,"[131.75999450683594, 131.8596860796928, 132.0721740133092, 132.15709683170707, 132.27671243474873, 132.45287959548298, 132.5328387259146, 132.61010380298723, 132.77589896192606, 132.86931282259314, 132.92537868435306, 133.10062331524847, 133.22209044938057, 133.27478638489157, 133.404273483856, 133.44999512158617, 133.58049130515934, 133.7152598748252, 133.8454986071, 133.8885624032651, 133.93891121105628]","[131.75999450683594, 129.11665350571778, 128.07031114143507, 127.20294595564152, 126.5406484137063, 126.03306589521232, 125.39574840572263, 125.074685909966, 124.7753790975516, 124.45735659801525, 124.20763565901946, 123.94975441977331, 123.4145492266172, 122.88661720717685, 122.58768715634724, 122.17000466443682, 121.91527405286905, 121.57900550493547, 121.31109520066089, 120.98878782036066, 120.82844210289517]","[131.75999450683594, 134.60271865366784, 136.07403688518332, 137.1112477077726, 138.01277645579117, 138.87269329575366, 139.66992904610655, 140.14552169600844, 140.7764188263005, 141.28126904717104, 141.64312170968665, 142.25149221072363, 143.02963167214395, 143.66295556260627, 144.22085981136476, 144.72998557873552, 145.24570855744963, 145.8515142447149, 146.37990201353915, 146.78833698616955, 147.0493803192174]"
2023-03-08 00:00:00+01:00,"[130.97999572753906, 131.1120037774068, 131.2423412475983, 131.31904503757252, 131.42858236467382, 131.5364720513766, 131.64430389295381, 131.69868631235244, 131.81880235214462, 131.97796766424435, 132.02983865099816, 132.20028659419253, 132.33389028621863, 132.46752506630457, 132.62062703422853, 132.637153415423, 132.7555944900565, 132.89520818397722, 132.883990834893, 133.0494115483868, 133.2210319547429]","[130.97999572753906, 128.24288757061117, 127.21669110823379, 126.37878926268253, 125.73082534515893, 125.1750255407413, 124.65410951120238, 124.34803242986095, 123.87814737065756, 123.59100350617314, 123.16576974865671, 122.87753033964384, 122.64942911037181, 122.36255546151635, 122.15215418624044, 121.69974027507384, 121.53090380526938, 121.08578758637586, 120.61541191219999, 120.34668078887886, 120.1133072924085]","[130.97999572753906, 133.98111998420245, 135.2679913869628, 136.25930081246253, 137.1263393841887, 137.89791856201188, 138.63449827470527, 139.04934019484392, 139.75945733363167, 140.36493182231555, 140.8939075533396, 141.52304284874123, 142.01835146206545, 142.5724946710928, 143.08909988221663, 143.57456655577215, 143.98028517484363, 144.70462878157858, 145.15256975758604, 145.7521423078947, 146.3287566170773]"
2023-03-09 00:00:00+01:00,"[131.63999938964844, 131.7771605591916, 131.93656350363455, 132.1196298502553, 132.17525990666164, 132.2657265291652, 132.37985288420947, 132.50231663932053, 132.6132765308853, 132.7823419792263, 132.89354489372946, 133.00397491970006, 133.13507311639214, 133.301488109001, 133.41772381110368, 133.57055392669582, 133.6424843523169, 133.79615995240064, 133.96921908941366, 134.0917170574587, 134.3150640370032]","[131.63999938964844, 128.87581920611584, 127.88247190940935, 127.18583551490424, 126.45183363675233, 125.82365009503835, 125.16758054457198, 124.7456716166166, 124.10272287244642, 123.76691585266111, 123.32003010268467, 122.94627165058202, 122.64549386685536, 122.22204062577832, 121.99602484040982, 121.68925061410266, 121.39138043010317, 121.263468246629, 121.08278533767802, 120.87041817549199, 120.64266886022295]","[131.63999938964844, 134.67850191226736, 135.99065509785973, 137.0534241856064, 137.89868617657095, 138.70780296329204, 139.59212522384698, 140.25896166202446, 141.12383018932414, 141.79776810579148, 142.46705968477426, 143.0616781888181, 143.6246523659289, 144.3809355922237, 144.83942278179757, 145.45185723928898, 145.89358827453063, 146.32885165817228, 146.8556528411493, 147.31301593942544, 147.98745921378344]"
2023-03-10 00:00:00+01:00,"[131.55999755859375, 131.68318592712558, 131.80525675359624, 131.91293049128373, 132.14999170641303, 132.23746212110547, 132.3330129992917, 132.51273656235205, 132.63117657372385, 132.80684641465893, 132.86614653303945, 132.95041668054904, 133.1112696132605, 133.20654064611122, 133.26611582682676, 133.38159365880915, 133.57495203419492, 133.7018867092421, 133.83160832053696, 133.88803053013544, 133.97260154601548]","[131.55999755859375, 128.97316743818425, 127.92399866539118, 127.0106949032178, 126.48742387882429, 125.84787651711572, 125.33570766410604, 124.87813771338614, 124.29368506451969, 123.96381950257792, 123.53671743361936, 123.08482680036758, 122.92757044169734, 122.56141829700033, 122.31273575864398, 122.12008889900184, 122.01518465227211, 121.76205862081777, 121.50592173426966, 121.21703649490284, 121.083335934014]","[131.55999755859375, 134.3932044160669, 135.6865148418013, 136.81516607934967, 137.81255953400176, 138.62704772509522, 139.33031833447737, 140.14733541131795, 140.968668082928, 141.64987332673996, 142.19557563245957, 142.8160065607305, 143.29496878482365, 143.8516629952221, 144.21949589500954, 144.64309841861646, 145.13471941611772, 145.64171479766645, 146.15729490680425, 146.55902456536805, 146.86186715801696]"
2023-03-13 00:00:00+01:00,"[129.8800048828125, 129.9963450050143, 130.16552031619014, 130.3003131282041, 130.41217273862796, 130.53266788472524, 130.63844473480833, 130.75060244172172, 130.81022705281333, 130.91860319237497, 131.03132801721904, 131.12628513598716, 131.2371187466509, 131.26986369505198, 131.33674466982353, 131.42861849425356, 131.57249809031566, 131.66674064740332, 131.77614223259164, 131.93512205433467, 131.98028094497474]","[129.8800048828125, 127.12488803668232, 126.04590184041777, 125.28302143337903, 124.79094847930459, 124.22639862989544, 123.82181123280948, 123.38363299409995, 123.01632137664814, 122.7195918102131, 122.24753266000012, 122.09684579172114, 121.71080756030864, 121.3417062870313, 120.91431884602117, 120.5985087843573, 120.3298578565641, 120.00487183654057, 119.76443142996932, 119.63417067726235, 119.40412833086586]","[129.8800048828125, 132.86780197334627, 134.2851387919625, 135.31760482302917, 136.03339699795134, 136.83893713955504, 137.4550782368072, 138.1175718893435, 138.60413272897853, 139.11761457453684, 139.81512337443795, 140.15572448025318, 140.76342993299318, 141.19802110307265, 141.75917049362587, 142.2587282041498, 142.81513832406722, 143.32860945826607, 143.78785303521397, 144.236073431407, 144.55643355908362]"
2023-03-14 00:00:00+01:00,"[125.87999725341797, 125.9594996652405, 125.98983915617507, 126.01629227148419, 126.13861426860146, 126.1821176565765, 126.2327330036327, 126.30940264065566, 126.46198574855275, 126.57061212774983, 126.61340303381472, 126.62229050420298, 126.80761644564944, 126.94647746369529, 126.91274206231311, 126.99010032721888, 127.07399214464954, 127.16004618086313, 127.18271701518606, 127.23515994140995, 127.19977587065706]","[125.87999725341797, 123.20583890457014, 122.11233605395134, 121.132646081608, 120.4925316184402, 119.94901687964983, 119.3557098173768, 118.9529080111994, 118.6286263122495, 118.24798738636876, 117.87391278575791, 117.48311640277596, 117.24268861212872, 117.00868791730775, 116.7483343877736, 116.41860663420209, 116.3209618996828, 116.04054386815001, 115.81764907129295, 115.5936257906431, 115.03643268801058]","[125.87999725341797, 128.71316042591087, 129.8673422583988, 130.89993846136036, 131.7846969187627, 132.41521843350316, 133.1097561898886, 133.66589727011194, 134.29534518485602, 134.89323686913087, 135.35289328187153, 135.76146460562998, 136.37254427917017, 136.88426701008282, 137.07714973685262, 137.56159402023567, 137.82702238961627, 138.27954849357624, 138.54778495907917, 138.8766940921768, 139.36311905330356]"
2023-03-15 00:00:00+01:00,"[128.24000549316406, 128.35967513484124, 128.46710928852357, 128.62130664174728, 128.73972885663787, 128.8346130637594, 128.96465114262895, 128.99933882112808, 129.1302960362709, 129.36114541876535, 129.57894684136127, 129.66113454478324, 129.749006824989, 129.8239932696667, 129.89915094916046, 130.03877078991636, 130.190036788176, 130.27244978457563, 130.33158381178026, 130.40955590447626, 130.50227799063745]","[128.24000549316406, 125.5647616391081, 124.30603352633415, 123.52551157651975, 122.87784786484117, 122.24270795953662, 121.80239161615064, 121.24429189262382, 120.81596097470275, 120.5359850274535, 120.11546891683768, 119.79547610038857, 119.48812898169191, 119.05795237266197, 118.86170481861764, 118.49599578978213, 118.05572784764483, 117.86333508304017, 117.6860135884597, 117.41165464574979, 117.19064820347752]","[128.24000549316406, 131.15458863057438, 132.628185050713, 133.71710170697483, 134.60160984843458, 135.42651816798218, 136.12691066910727, 136.75438574963232, 137.44463109783902, 138.1863058100772, 139.04242476588487, 139.5267929891779, 140.0098846682861, 140.59003416667142, 140.9365970797033, 141.5815457900506, 142.3243457287072, 142.68156448611109, 142.97715403510082, 143.40745716320274, 143.8139077777974]"
2023-03-16 00:00:00+01:00,"[124.05999755859375, 124.07194485496203, 124.10077164010427, 124.13711115542802, 124.19281574772192, 124.20670844694874, 124.30053300739341, 124.40706662750011, 124.52632959032964, 124.57363595392594, 124.7220498955427, 124.69241700448448, 124.76442749481716, 124.79470243634725, 124.82665692954514, 124.86236017450734, 124.92706025981684, 125.00352477401586, 125.07904461520002, 125.16520516525479, 125.27139063066463]","[124.05999755859375, 121.26293280443005, 120.11481039817163, 119.16178562439224, 118.43166072455774, 117.8633009236703, 117.2730779624296, 117.03036183114338, 116.63593040865915, 116.36676015730554, 116.0546827988251, 115.49079028919328, 115.05366530710594, 114.60195559321579, 114.35882229654133, 114.02296619123901, 113.59725717902, 113.46767621334669, 113.08592623674876, 112.7279031751063, 112.45032057733984]","[124.05999755859375, 126.880956905494, 128.08673288203693, 129.1124366864638, 129.9539707708861, 130.55011597022718, 131.32798805235723, 131.78377142385685, 132.4167287720001, 132.78051175054637, 133.3894169922603, 133.89404371977568, 134.47518968252837, 134.9874492794787, 135.29449156254896, 135.7017541577757, 136.25686334061368, 136.53937333468502, 137.0721629936513, 137.60250715540326, 138.0924606839894]"
