Date,Forecast,Confidence_Interval_Lower,Confidence_Interval_Upper
2023-03-13 00:00:00+11:00,"[27.006826400756836, 27.01715755872667, 27.018900725277472, 27.024179870011075, 27.025831925414344, 27.02635651687985, 27.048653453536105, 27.062387257735804, 27.06985084346326, 27.07567686910447, 27.080933258095822, 27.07659923991291, 27.075916916250954, 27.082524285803956, 27.088058352753407, 27.107271910743364, 27.117068334833043, 27.125230128248624, 27.138106611859605, 27.14528879305636, 27.157985822974535]","[27.006826400756836, 26.527573921106455, 26.333577530573233, 26.17852431544086, 26.04400054480338, 25.92034247485566, 25.83347181558522, 25.743875053398916, 25.64907474365858, 25.564068125590456, 25.49646520360086, 25.45450004251041, 25.378916622762016, 25.323136732241412, 25.256103462601892, 25.219829641818592, 25.168291288193156, 25.073305179714374, 25.04440528087322, 25.00429868387147, 24.95220583552309]","[27.006826400756836, 27.506741196346884, 27.70422391998171, 27.86983542458129, 28.007663306025307, 28.132370558904043, 28.26383509148699, 28.38089946207269, 28.49062694326794, 28.587285612618484, 28.665401312590784, 28.698698437315407, 28.77291720973989, 28.8419118393665, 28.920013242904922, 28.994714179668136, 29.06584538147293, 29.177155076782874, 29.23180794284599, 29.28627890224125, 29.36376581042598]"
2023-03-14 00:00:00+11:00,"[26.84905242919922, 26.864156284467164, 26.866437055245434, 26.872909001200526, 26.881065966942273, 26.89324980900653, 26.905143663869392, 26.915757680220615, 26.911135847808648, 26.916762522357494, 26.916837928378925, 26.92499700957122, 26.930137116302912, 26.945292170469102, 26.940229610411894, 26.952141825235643, 26.966610706447383, 26.96572220098759, 26.98101246798735, 26.99250972535915, 26.996281371950236]","[26.84905242919922, 26.392203689671714, 26.182169182775585, 26.04644062742455, 25.905369418802437, 25.79471171663433, 25.711822517606514, 25.618715233214576, 25.546521911668943, 25.469035862471767, 25.37021655976275, 25.291258670530798, 25.224777029895638, 25.199698755376183, 25.1416313246443, 25.097612831532516, 25.05151998216732, 24.9750182677117, 24.945169531210382, 24.903813336574594, 24.857486889573135]","[26.84905242919922, 27.336108879262614, 27.550704927715284, 27.699377374976503, 27.85676251508211, 27.991787901378732, 28.09846481013227, 28.212800127226654, 28.275749783948353, 28.364489182243222, 28.4634592969951, 28.558735348611645, 28.635497202710187, 28.69088558556202, 28.738827896179487, 28.80667081893877, 28.881701430727446, 28.956426134263477, 29.01685540476432, 29.081206114143704, 29.135075854327336]"
2023-03-15 00:00:00+11:00,"[26.45926284790039, 26.45994116937052, 26.467794519530482, 26.467877833924152, 26.47510973097776, 26.477996055004528, 26.480036899306874, 26.481873788030743, 26.481746185419397, 26.49177586997387, 26.49716192832508, 26.494062929101393, 26.488870038849242, 26.486094213091086, 26.47366031340767, 26.480538089361254, 26.468951067326273, 26.461018476440216, 26.475035881428493, 26.48626060364108, 26.493551219492453]","[26.45926284790039, 25.98441758016964, 25.80552462639766, 25.64011642293839, 25.52006902716988, 25.437811978303532, 25.33379829912084, 25.259594720475153, 25.17412076881086, 25.06307067052948, 25.00610032286264, 24.90728276633121, 24.842415773116393, 24.793270304030848, 24.71710172599435, 24.677218592214228, 24.610809637814288, 24.56203958343464, 24.51136034347099, 24.437894005507324, 24.3846163860091]","[26.45926284790039, 26.9354647585714, 27.130064412663305, 27.295639244909914, 27.43015043478564, 27.518180131705524, 27.62627549949291, 27.704152855586333, 27.789371602027934, 27.920481069418262, 27.988223533787522, 28.080843091871575, 28.13532430458209, 28.178918122151323, 28.23021890082099, 28.28385758650828, 28.327092496838258, 28.359997369445793, 28.438711419385996, 28.53462720177484, 28.602486052975806]"
2023-03-16 00:00:00+11:00,"[26.6912784576416, 26.697002883117644, 26.70076865628481, 26.698145059944018, 26.698683587566943, 26.70344812643137, 26.713907297469223, 26.715759037731857, 26.736034477916604, 26.747310766071536, 26.757115697541206, 26.776055879562808, 26.78810296910447, 26.804489383330687, 26.8097760950505, 26.808467062671944, 26.809952134291574, 26.80895700398629, 26.819828675576225, 26.818156082169008, 26.81064246047095]","[26.6912784576416, 26.212707643188203, 26.02912127046505, 25.869793310773417, 25.737019852377042, 25.650097456098266, 25.568267352905153, 25.481123756055958, 25.393731148457707, 25.33889430750289, 25.288489470276883, 25.226115266300017, 25.170950390956786, 25.114101287612687, 25.042131237467483, 24.98106862581775, 24.93217354255476, 24.885992154918036, 24.84175000225122, 24.770929877106614, 24.717255599606716]","[26.6912784576416, 27.181298123047085, 27.37241604210457, 27.52649680911462, 27.660347322756845, 27.75679879676447, 27.859547242033294, 27.950394319407756, 28.0783378073755, 28.15572722464018, 28.22574192480553, 28.3259964928256, 28.405255547252157, 28.494877479048686, 28.577420952633513, 28.63586549952614, 28.687730726028388, 28.731921853054544, 28.79790734890123, 28.8653822872314, 28.904029321335187]"
2023-03-17 00:00:00+11:00,"[26.338613510131836, 26.341218242481844, 26.342743979742423, 26.346045676749764, 26.332436176085608, 26.342286851783278, 26.3508553367562, 26.359754399617245, 26.37483096421083, 26.363975691612794, 26.34980284570947, 26.344997229364846, 26.35208073237572, 26.34738825309943, 26.34653693120301, 26.360822566857784, 26.366495567106007, 26.374497351397153, 26.375508760459656, 26.3818853976263, 26.375165330978437]","[26.338613510131836, 25.85812315073174, 25.66596498127019, 25.519836459841013, 25.40961056968242, 25.309839850194177, 25.2186514886436, 25.11384181151659, 25.029069394414304, 24.933844679537117, 24.852172902718802, 24.78043301497229, 24.719581572438226, 24.652504814749154, 24.585653517468984, 24.551968190053255, 24.468287361682265, 24.400175357626992, 24.3359112818073, 24.290189630682825, 24.248967635526387]","[26.338613510131836, 26.82431333423195, 27.019522978214656, 27.172254893658515, 27.255261782488795, 27.37473385337238, 27.4830591848688, 27.6056669877179, 27.720592534007356, 27.79410670368847, 27.847432788700136, 27.909561443757404, 27.98457989231321, 28.04227169144971, 28.107420344937033, 28.169676943662314, 28.26470377252975, 28.348819345167314, 28.415106239112013, 28.473581164569772, 28.501363026430486]"
2023-03-20 00:00:00+11:00,"[26.449981689453125, 26.450605769633906, 26.456769569065557, 26.466745470201293, 26.472135162745865, 26.474476273832348, 26.478816266009932, 26.488859807532382, 26.49087784613775, 26.492361668731938, 26.498447442454662, 26.504850499858925, 26.506255441400068, 26.510560059242003, 26.493145083932212, 26.491716797097293, 26.498105320723404, 26.486788454447662, 26.49222787288939, 26.50864950123745, 26.50907872927608]","[26.449981689453125, 25.99189202811788, 25.804117867054845, 25.657210187634806, 25.542767434808383, 25.450365969164395, 25.36236164408523, 25.275147112050327, 25.184941617519726, 25.09642353111874, 25.053876481502243, 24.986494415185746, 24.933230397756695, 24.85245449300412, 24.76615462201304, 24.69158704168219, 24.627746750776573, 24.587018190278645, 24.542347167166312, 24.502113029028184, 24.445656394486846]","[26.449981689453125, 26.90931951114993, 27.10942127107627, 27.27628075276778, 27.401502890683346, 27.4985865785003, 27.595270887934635, 27.702572503014437, 27.796814074755773, 27.888299806345135, 27.94301840340708, 28.023206584532105, 28.07928048504344, 28.168665625479886, 28.220135545851385, 28.291846552512396, 28.368463890670235, 28.38655871861668, 28.44210857861247, 28.515185973446716, 28.572501064065314]"
2023-03-21 00:00:00+11:00,"[26.06947135925293, 26.075933900613812, 26.06647918438685, 26.059009163300125, 26.053543360746357, 26.05717880600387, 26.060048705217376, 26.063105523034487, 26.06328257612176, 26.064147200962452, 26.074979955854396, 26.076910941959273, 26.07950777835676, 26.08273418728358, 26.080962804229568, 26.077397494618033, 26.07564779581556, 26.070150321751, 26.07863436294759, 26.080419056117638, 26.079452550914525]","[26.06947135925293, 25.60691085982955, 25.409394560264477, 25.23219611393263, 25.107958641977056, 24.991193362745634, 24.881148669428068, 24.813907795912627, 24.763233569780216, 24.663439018699577, 24.57940581191276, 24.505178321065266, 24.434632789979254, 24.362535338611686, 24.278503030335305, 24.206560033350524, 24.135805511700937, 24.04128072117468, 23.975817530677418, 23.927690873251372, 23.891050519201684]","[26.06947135925293, 26.544956941398073, 26.723563808509223, 26.88582221266762, 26.999128079515657, 27.123164249262103, 27.238948741006684, 27.312303250156347, 27.363331582463307, 27.464855383225327, 27.57055409979603, 27.64864356285328, 27.724382766734266, 27.802933035955476, 27.88342257812383, 27.948234955885543, 28.01549007993018, 28.099019922327322, 28.18145119521776, 28.233147238983904, 28.267854582627365]"
2023-03-22 00:00:00+11:00,"[26.301490783691406, 26.300961376656858, 26.311534560784725, 26.313431259209494, 26.308454234225444, 26.31850589968155, 26.320215267533676, 26.325717299067094, 26.327127107217805, 26.331086680491207, 26.323350272923577, 26.32733699792185, 26.349839933884258, 26.352062372186964, 26.35175846208547, 26.352600186722036, 26.358931720553343, 26.36343498595609, 26.362408282463207, 26.370186045228962, 26.376124232717814]","[26.301490783691406, 25.825585024591142, 25.652653813318555, 25.476096277394813, 25.337749552028335, 25.23631025457216, 25.137492979434803, 25.0387859639244, 24.960525060708164, 24.887241488390906, 24.820442883196478, 24.74217795902474, 24.692203725010256, 24.615866396402733, 24.55227037681285, 24.475688409714635, 24.413974159399547, 24.360942659798557, 24.325652046522457, 24.29156359774119, 24.243496146680684]","[26.301490783691406, 26.776337728722574, 26.970415308250896, 27.150766241024176, 27.279158916422553, 27.40070154479094, 27.50293755563255, 27.612648634209787, 27.693729153727446, 27.77493187259151, 27.826257662650676, 27.91249603681896, 28.00747614275826, 28.088258347971195, 28.15124654735809, 28.229511963729436, 28.30388928170714, 28.365927312113623, 28.399164518403957, 28.448808492716733, 28.508752318754944]"
2023-03-23 00:00:00+11:00,"[26.533510208129883, 26.5338911454161, 26.52943272791161, 26.53728729362522, 26.55091942785688, 26.549968585053787, 26.56365145068462, 26.57177768759655, 26.56396266492913, 26.577652564477933, 26.580601355866502, 26.59043563373734, 26.591859785974172, 26.607412324430335, 26.610357063001256, 26.60484754079063, 26.59612778418252, 26.59732344632042, 26.604971373808706, 26.61652284468444, 26.62211081648952]","[26.533510208129883, 26.05600767585314, 25.838185261300225, 25.70343219215253, 25.59575980902547, 25.4702225850443, 25.382558443151648, 25.306664565031646, 25.23839954056675, 25.149669862166796, 25.07152796701559, 25.014578951954434, 24.939840163168437, 24.883581123831963, 24.83821507350276, 24.75385201201737, 24.695986761877617, 24.63031245332734, 24.54872819757147, 24.519817646237108, 24.489415903555145]","[26.533510208129883, 27.011774614979057, 27.22068019452299, 27.37114239509791, 27.50607904668829, 27.629714585063272, 27.744744458217593, 27.836890810161456, 27.889525789291508, 28.00563526678907, 28.089674744717414, 28.166292315520245, 28.243879408779907, 28.331243525028707, 28.382499052499753, 28.45584306956389, 28.496268806487425, 28.5643344393135, 28.66121455004594, 28.71322804313177, 28.754805729423897]"
2023-03-24 00:00:00+11:00,"[26.34789276123047, 26.358808164394148, 26.351500624027054, 26.342439652266805, 26.347637305376722, 26.349470116929563, 26.3502554802617, 26.353760275097056, 26.360377933429408, 26.359423089700673, 26.358427187114977, 26.35889385863314, 26.35087515650313, 26.354635834362096, 26.350017907547247, 26.360435000023358, 26.35345552274979, 26.352562521259696, 26.36604576988745, 26.36772755218654, 26.356797836529946]","[26.34789276123047, 25.882607101870725, 25.678656448126333, 25.518412386373246, 25.440683840955227, 25.318393483017957, 25.189483078552204, 25.108934839719257, 25.024788601270462, 24.95157249664792, 24.855787105944824, 24.76849016808748, 24.696401560875675, 24.642480421052266, 24.589132235211803, 24.520293651545128, 24.440763831036342, 24.374926861853307, 24.342254708816753, 24.287760612116173, 24.227843150432086]","[26.34789276123047, 26.83500922691757, 27.024344799927775, 27.166466918160364, 27.254590769798217, 27.38054675084117, 27.5110278819712, 27.598585710474854, 27.695967265588354, 27.767273682753427, 27.86106726828513, 27.9492975491788, 28.005348752130583, 28.066791247671926, 28.11090357988269, 28.20057634850159, 28.26614721446324, 28.330198180666084, 28.389836830958146, 28.447694492256907, 28.485752522627806]"
