Date,Forecast,Confidence_Interval_Lower,Confidence_Interval_Upper
2023-03-21 00:00:00+08:00,"[18.204362869262695, 18.204362869262695, 18.204362869262695, 18.204362869262695, 18.204362869262695, 18.204362869262695, 18.204362869262695, 18.204362869262695, 18.204362869262695, 18.204362869262695, 18.204362869262695, 18.204362869262695, 18.204362869262695, 18.204362869262695, 18.204362869262695, 18.204362869262695, 18.204362869262695, 18.204362869262695, 18.204362869262695, 18.204362869262695, 18.204362869262695]","[17.469360768140106, 17.1649129296938, 16.931301886793694, 16.734358667465944, 16.56084820808219, 16.40398276224906, 16.259730097260334, 16.125462990441992, 15.999356566692134, 15.880082145556745, 15.766636680617584, 15.658240904583591, 15.554275107086404, 15.45423682934167, 15.357711973268096, 15.26435446589341, 15.173871572443453, 15.086013051119718, 15.000562988413783, 14.917333547102235, 14.836160106221579]","[18.939364970385284, 19.243812808831592, 19.477423851731697, 19.674367071059446, 19.8478775304432, 20.00474297627633, 20.148995641265056, 20.2832627480834, 20.409369171833255, 20.528643592968645, 20.642089057907807, 20.750484833941798, 20.854450631438986, 20.95448890918372, 21.051013765257295, 21.144371272631982, 21.234854166081938, 21.322712687405673, 21.408162750111607, 21.491392191423156, 21.572565632303814]"
2023-03-22 00:00:00+08:00,"[18.449874877929688, 18.449874877929688, 18.449874877929688, 18.449874877929688, 18.449874877929688, 18.449874877929688, 18.449874877929688, 18.449874877929688, 18.449874877929688, 18.449874877929688, 18.449874877929688, 18.449874877929688, 18.449874877929688, 18.449874877929688, 18.449874877929688, 18.449874877929688, 18.449874877929688, 18.449874877929688, 18.449874877929688, 18.449874877929688, 18.449874877929688]","[17.72241184006011, 17.421086783647713, 17.18987193570842, 16.994948802186954, 16.823218074130537, 16.667961628409394, 16.52518859172981, 16.3922986893632, 16.26748576431459, 16.149434764669707, 16.037152932457, 15.929868993485087, 15.82696959387818, 15.72795742867168, 15.63242264727073, 15.540022726442427, 15.450467934051456, 15.363510595079257, 15.27893701068524, 15.196561270329788, 15.116220441599404]","[19.177337915799264, 19.478662972211662, 19.709877820150954, 19.90480095367242, 20.076531681728838, 20.23178812744998, 20.374561164129567, 20.507451066496174, 20.632263991544786, 20.75031499118967, 20.862596823402374, 20.969880762374288, 21.072780161981196, 21.171792327187696, 21.267327108588646, 21.35972702941695, 21.44928182180792, 21.53623916078012, 21.620812745174135, 21.703188485529587, 21.78352931425997]"
2023-03-23 00:00:00+08:00,"[18.768142700195312, 18.768142700195312, 18.768142700195312, 18.768142700195312, 18.768142700195312, 18.768142700195312, 18.768142700195312, 18.768142700195312, 18.768142700195312, 18.768142700195312, 18.768142700195312, 18.768142700195312, 18.768142700195312, 18.768142700195312, 18.768142700195312, 18.768142700195312, 18.768142700195312, 18.768142700195312, 18.768142700195312, 18.768142700195312, 18.768142700195312]","[18.053559920713845, 17.757570041862664, 17.530449019671906, 17.338977140910586, 17.17028702934025, 17.01777951104806, 16.877534374031537, 16.746997383302475, 16.624394361178837, 16.508433539689484, 16.398139738359184, 16.292755338962717, 16.191677847497314, 16.094418764141672, 16.00057549500151, 15.909811581464965, 15.821842421313281, 15.736424724792851, 15.653348576755297, 15.57243135834128, 15.493513021973275]","[19.48272547967678, 19.77871535852796, 20.00583638071872, 20.19730825948004, 20.365998371050374, 20.518505889342563, 20.658751026359088, 20.78928801708815, 20.91189103921179, 21.02785186070114, 21.13814566203144, 21.243530061427908, 21.34460755289331, 21.441866636248953, 21.535709905389115, 21.62647381892566, 21.714442979077344, 21.799860675597774, 21.882936823635326, 21.963854042049345, 22.04277237841735]"
2023-03-24 00:00:00+08:00,"[19.205869674682617, 19.205869674682617, 19.205869674682617, 19.205869674682617, 19.205869674682617, 19.205869674682617, 19.205869674682617, 19.205869674682617, 19.205869674682617, 19.205869674682617, 19.205869674682617, 19.205869674682617, 19.205869674682617, 19.205869674682617, 19.205869674682617, 19.205869674682617, 19.205869674682617, 19.205869674682617, 19.205869674682617, 19.205869674682617, 19.205869674682617]","[18.515078614535415, 18.228943588820155, 18.009384461360774, 17.82428755473568, 17.661213906358704, 17.513784058918567, 17.378208322151778, 17.252017503203383, 17.133496494858726, 17.021396537994356, 16.91477492034095, 16.81289924823954, 16.715187087460706, 16.621166202570258, 16.530447403860876, 16.44270543496247, 16.357665169362207, 16.27509141753201, 16.194781253356204, 16.11655813819018, 16.040267353170243]","[19.89666073482982, 20.18279576054508, 20.40235488800446, 20.587451794629555, 20.75052544300653, 20.897955290446667, 21.033531027213456, 21.15972184616185, 21.27824285450651, 21.39034281137088, 21.496964429024285, 21.598840101125695, 21.69655226190453, 21.790573146794976, 21.88129194550436, 21.969033914402765, 22.054074180003028, 22.136647931833224, 22.21695809600903, 22.295181211175056, 22.37147199619499]"
2023-03-27 00:00:00+08:00,"[19.077756881713867, 19.077756881713867, 19.077756881713867, 19.077756881713867, 19.077756881713867, 19.077756881713867, 19.077756881713867, 19.077756881713867, 19.077756881713867, 19.077756881713867, 19.077756881713867, 19.077756881713867, 19.077756881713867, 19.077756881713867, 19.077756881713867, 19.077756881713867, 19.077756881713867, 19.077756881713867, 19.077756881713867, 19.077756881713867, 19.077756881713867]","[18.405675276735003, 18.1272899608867, 17.913677394985243, 17.733593671661573, 17.574936726441187, 17.431499883876196, 17.299596094055673, 17.176823039992666, 17.061512066609158, 16.952448236299666, 16.848714369309036, 16.749597908202016, 16.654532193456614, 16.563057779710775, 16.47479601811048, 16.389430461561993, 16.30669343510672, 16.226356119113493, 16.148221083538036, 16.07211657112622, 15.997892053435665]","[19.74983848669273, 20.028223802541035, 20.241836368442492, 20.42192009176616, 20.580577036986547, 20.72401387955154, 20.85591766937206, 20.97869072343507, 21.094001696818577, 21.203065527128068, 21.3067993941187, 21.405915855225718, 21.50098156997112, 21.59245598371696, 21.680717745317253, 21.76608330186574, 21.848820328321015, 21.92915764431424, 22.007292679889698, 22.083397192301515, 22.15762170999207]"
2023-03-28 00:00:00+08:00,"[18.745485305786133, 18.745485305786133, 18.745485305786133, 18.745485305786133, 18.745485305786133, 18.745485305786133, 18.745485305786133, 18.745485305786133, 18.745485305786133, 18.745485305786133, 18.745485305786133, 18.745485305786133, 18.745485305786133, 18.745485305786133, 18.745485305786133, 18.745485305786133, 18.745485305786133, 18.745485305786133, 18.745485305786133, 18.745485305786133, 18.745485305786133]","[18.072162486287574, 17.793263042188332, 17.579255971853417, 17.398839665924267, 17.239889709554262, 17.09618796466579, 16.96404057202074, 16.841040777979067, 16.725516845753127, 16.61625159396351, 16.51232614898701, 16.413026637421442, 16.317785353225393, 16.22614200252291, 16.137717237162875, 16.05219402563003, 15.969304198617738, 15.88881851390568, 15.810539176831398, 15.734294112935668, 15.659932515776855]","[19.41880812528469, 19.697707569383933, 19.91171463971885, 20.092130945647998, 20.251080902018003, 20.394782646906474, 20.526930039551527, 20.6499298335932, 20.76545376581914, 20.874719017608754, 20.978644462585255, 21.077943974150823, 21.173185258346873, 21.264828609049356, 21.35325337440939, 21.438776585942236, 21.521666412954527, 21.602152097666586, 21.680431434740868, 21.756676498636597, 21.83103809579541]"
2023-03-29 00:00:00+08:00,"[18.952465057373047, 18.952465057373047, 18.952465057373047, 18.952465057373047, 18.952465057373047, 18.952465057373047, 18.952465057373047, 18.952465057373047, 18.952465057373047, 18.952465057373047, 18.952465057373047, 18.952465057373047, 18.952465057373047, 18.952465057373047, 18.952465057373047, 18.952465057373047, 18.952465057373047, 18.952465057373047, 18.952465057373047, 18.952465057373047, 18.952465057373047]","[18.2795610981669, 18.00083515223266, 17.786961211648077, 17.606657139265156, 17.44780606262238, 17.30419371183364, 17.172128525543044, 17.049205247307516, 16.933753180295767, 16.82455590031416, 16.720695105353514, 16.621457366098852, 16.526275329667968, 16.434688988525014, 16.34631923050417, 16.260849221309467, 16.178010958457293, 16.097575342334544, 16.019344701323057, 15.943147068007844, 15.868831729761084]","[19.625369016579192, 19.904094962513433, 20.117968903098017, 20.298272975480938, 20.457124052123714, 20.600736402912453, 20.73280158920305, 20.85572486743858, 20.971176934450327, 21.080374214431934, 21.18423500939258, 21.28347274864724, 21.378654785078126, 21.47024112622108, 21.558610884241922, 21.644080893436627, 21.7269191562888, 21.80735477241155, 21.885585413423037, 21.96178304673825, 22.03609838498501]"
2023-03-30 00:00:00+08:00,"[19.34178924560547, 19.34178924560547, 19.34178924560547, 19.34178924560547, 19.34178924560547, 19.34178924560547, 19.34178924560547, 19.34178924560547, 19.34178924560547, 19.34178924560547, 19.34178924560547, 19.34178924560547, 19.34178924560547, 19.34178924560547, 19.34178924560547, 19.34178924560547, 19.34178924560547, 19.34178924560547, 19.34178924560547, 19.34178924560547, 19.34178924560547]","[18.67209234710597, 18.39469480884438, 18.181840191367417, 18.002395448131512, 17.844301455673392, 17.701373561310902, 17.56993779766646, 17.44760037174745, 17.332698549262602, 17.224021703495282, 17.120655909063203, 17.021891136855146, 16.927162737992482, 16.83601289733509, 16.748064309565567, 16.663001650420078, 16.580558194714744, 16.500505934725147, 16.42264814093598, 16.346813665528906, 16.27285251417243]","[20.011486144104968, 20.288883682366556, 20.50173829984352, 20.681183043079425, 20.839277035537545, 20.982204929900035, 21.11364069354448, 21.23597811946349, 21.350879941948335, 21.459556787715655, 21.562922582147735, 21.66168735435579, 21.756415753218455, 21.847565593875846, 21.93551418164537, 22.02057684079086, 22.103020296496194, 22.18307255648579, 22.260930350274958, 22.33676482568203, 22.410725977038506]"
2023-03-31 00:00:00+08:00,"[19.38709259033203, 19.38709259033203, 19.38709259033203, 19.38709259033203, 19.38709259033203, 19.38709259033203, 19.38709259033203, 19.38709259033203, 19.38709259033203, 19.38709259033203, 19.38709259033203, 19.38709259033203, 19.38709259033203, 19.38709259033203, 19.38709259033203, 19.38709259033203, 19.38709259033203, 19.38709259033203, 19.38709259033203, 19.38709259033203, 19.38709259033203]","[18.718053211008755, 18.440928026537954, 18.228282393417107, 18.049013832123695, 17.89107505906352, 17.748287493757978, 17.61698077599615, 17.494763463053737, 17.37997445314125, 17.27140430815657, 17.168140000025307, 17.069472196755186, 16.97483680384967, 16.88377645565946, 16.79591421731207, 16.71093507413446, 16.628572562818164, 16.548598899500664, 16.470817547819095, 16.395057527990982, 16.32116899295186]","[20.056131969655308, 20.33325715412611, 20.545902787246956, 20.725171348540368, 20.88311012160054, 21.025897686906085, 21.15720440466791, 21.279421717610326, 21.39421072752281, 21.502780872507493, 21.606045180638755, 21.704712983908877, 21.799348376814393, 21.8904087250046, 21.978270963351992, 22.0632501065296, 22.1456126178459, 22.225586281163398, 22.303367632844967, 22.37912765267308, 22.4530161877122]"
2023-04-03 00:00:00+08:00,"[19.47347640991211, 19.47347640991211, 19.47347640991211, 19.47347640991211, 19.47347640991211, 19.47347640991211, 19.47347640991211, 19.47347640991211, 19.47347640991211, 19.47347640991211, 19.47347640991211, 19.47347640991211, 19.47347640991211, 19.47347640991211, 19.47347640991211, 19.47347640991211, 19.47347640991211, 19.47347640991211, 19.47347640991211, 19.47347640991211, 19.47347640991211]","[18.804935190025496, 18.52801634988955, 18.315529050353724, 18.136393970449753, 17.97857279685574, 17.835891549595136, 17.704682601366372, 17.582556290086814, 17.467852750804926, 17.359363445952788, 17.2561760272866, 17.157581690974823, 17.063016762539437, 16.972024216880556, 16.884227399787214, 16.799311531142827, 16.717010346044553, 16.637096230235226, 16.559372793690777, 16.483669183938396, 16.40983566548808]","[20.142017629798723, 20.418936469934668, 20.631423769470494, 20.810558849374466, 20.96838002296848, 21.111061270229083, 21.242270218457847, 21.364396529737405, 21.479100069019292, 21.58758937387143, 21.69077679253762, 21.789371128849396, 21.88393605728478, 21.974928602943663, 22.062725420037005, 22.147641288681392, 22.229942473779666, 22.309856589588993, 22.387580026133442, 22.463283635885823, 22.537117154336137]"
