Date,Forecast,Confidence_Interval_Lower,Confidence_Interval_Upper
2023-03-13 00:00:00+11:00,"[27.006826400756836, 27.006826400756836, 27.006826400756836, 27.006826400756836, 27.006826400756836, 27.006826400756836, 27.006826400756836, 27.006826400756836, 27.006826400756836, 27.006826400756836, 27.006826400756836, 27.006826400756836, 27.006826400756836, 27.006826400756836, 27.006826400756836, 27.006826400756836, 27.006826400756836, 27.006826400756836, 27.006826400756836, 27.006826400756836, 27.006826400756836]","[26.517815909964188, 26.31526113302582, 26.15983538607104, 26.028805420212414, 25.913365702875254, 25.80900022086333, 25.713026255191505, 25.62369586603082, 25.539794930229334, 25.46043945211019, 25.384962086342316, 25.3128443719862, 25.243674004273625, 25.177116688083515, 25.112896916304553, 25.05078444018843, 24.990584497876405, 24.932130598872256, 24.87527909192597, 24.81990500545917, 24.76589881410052]","[27.495836891549484, 27.69839166848785, 27.85381741544263, 27.984847381301257, 28.100287098638418, 28.204652580650343, 28.300626546322167, 28.389956935482854, 28.473857871284338, 28.55321334940348, 28.628690715171356, 28.700808429527473, 28.769978797240046, 28.836536113430157, 28.90075588520912, 28.962868361325242, 29.023068303637267, 29.081522202641416, 29.1383737095877, 29.193747796054502, 29.24775398741315]"
2023-03-14 00:00:00+11:00,"[26.84905242919922, 26.84905242919922, 26.84905242919922, 26.84905242919922, 26.84905242919922, 26.84905242919922, 26.84905242919922, 26.84905242919922, 26.84905242919922, 26.84905242919922, 26.84905242919922, 26.84905242919922, 26.84905242919922, 26.84905242919922, 26.84905242919922, 26.84905242919922, 26.84905242919922, 26.84905242919922, 26.84905242919922, 26.84905242919922, 26.84905242919922]","[26.36136872032004, 26.15936351390905, 26.004359467323656, 25.873685011345778, 25.758558504512763, 25.65447618644782, 25.558762616903536, 25.46967459855164, 25.386001302392643, 25.306861131202123, 25.23158855028694, 25.159666505393197, 25.090683810415914, 25.024307077241886, 24.960261546264352, 24.89831759344479, 24.838280985351403, 24.77998568320918, 24.723288425522, 24.66806457978378, 24.614204917786918]","[27.336736138078397, 27.538741344489388, 27.69374539107478, 27.82441984705266, 27.939546353885675, 28.043628671950618, 28.1393422414949, 28.228430259846796, 28.312103556005795, 28.391243727196315, 28.466516308111498, 28.53843835300524, 28.607421047982523, 28.67379778115655, 28.737843312134085, 28.799787264953647, 28.859823873047034, 28.918119175189258, 28.974816432876437, 29.030040278614656, 29.08389994061152]"
2023-03-15 00:00:00+11:00,"[26.45926284790039, 26.45926284790039, 26.45926284790039, 26.45926284790039, 26.45926284790039, 26.45926284790039, 26.45926284790039, 26.45926284790039, 26.45926284790039, 26.45926284790039, 26.45926284790039, 26.45926284790039, 26.45926284790039, 26.45926284790039, 26.45926284790039, 26.45926284790039, 26.45926284790039, 26.45926284790039, 26.45926284790039, 26.45926284790039, 26.45926284790039]","[25.969628752915792, 25.76681566986982, 25.611191717774144, 25.47999465728828, 25.364407726646522, 25.259909153643797, 25.16381279818097, 25.074368491384647, 24.990360561803637, 24.91090388645399, 24.835330268978936, 24.763120587276713, 24.69386201079152, 24.62721981809574, 24.562918150740373, 24.500726466354713, 24.440449754711935, 24.381921313000497, 24.3249973067806, 24.269552605105133, 24.21547754293167]","[26.94889694288499, 27.15171002593096, 27.307333978026637, 27.4385310385125, 27.55411796915426, 27.658616542156985, 27.75471289761981, 27.844157204416135, 27.928165133997144, 28.00762180934679, 28.083195426821845, 28.155405108524068, 28.22466368500926, 28.291305877705042, 28.35560754506041, 28.417799229446068, 28.478075941088846, 28.536604382800284, 28.593528389020182, 28.648973090695648, 28.703048152869112]"
2023-03-16 00:00:00+11:00,"[26.6912784576416, 26.6912784576416, 26.6912784576416, 26.6912784576416, 26.6912784576416, 26.6912784576416, 26.6912784576416, 26.6912784576416, 26.6912784576416, 26.6912784576416, 26.6912784576416, 26.6912784576416, 26.6912784576416, 26.6912784576416, 26.6912784576416, 26.6912784576416, 26.6912784576416, 26.6912784576416, 26.6912784576416, 26.6912784576416, 26.6912784576416]","[26.201942669716082, 25.999253150053608, 25.843724011402408, 25.71260688232259, 25.5970903726512, 25.492655465065315, 25.396617655991186, 25.307227842841815, 25.223271094810872, 25.14386282817329, 25.068335253669147, 24.99616956547038, 24.926953184537034, 24.860351593369554, 24.79608910158489, 24.733935307269594, 24.673695319006224, 24.615202535546423, 24.558313210081078, 24.502902287898728, 24.448860170770025]","[27.18061424556712, 27.383303765229595, 27.538832903880795, 27.669950032960614, 27.785466542632005, 27.889901450217888, 27.985939259292017, 28.075329072441388, 28.15928582047233, 28.238694087109913, 28.314221661614056, 28.38638734981282, 28.45560373074617, 28.52220532191365, 28.586467813698313, 28.64862160801361, 28.70886159627698, 28.76735437973678, 28.824243705202125, 28.879654627384475, 28.933696744513178]"
2023-03-17 00:00:00+11:00,"[26.338613510131836, 26.338613510131836, 26.338613510131836, 26.338613510131836, 26.338613510131836, 26.338613510131836, 26.338613510131836, 26.338613510131836, 26.338613510131836, 26.338613510131836, 26.338613510131836, 26.338613510131836, 26.338613510131836, 26.338613510131836, 26.338613510131836, 26.338613510131836, 26.338613510131836, 26.338613510131836, 26.338613510131836, 26.338613510131836, 26.338613510131836]","[25.848625422918246, 25.645665712126377, 25.489929248518603, 25.358637336411583, 25.242966839800214, 25.138392717378203, 25.042226887049225, 24.952717914620788, 24.868649249747826, 24.789135129528965, 24.713506874521396, 24.64124498731351, 24.571936338885248, 24.505245965815302, 24.440897810217166, 24.378661163044793, 24.3183408730847, 24.259770117004116, 24.202804956375168, 24.147320169784738, 24.093206012905792]","[26.828601597345425, 27.031561308137295, 27.18729777174507, 27.31858968385209, 27.434260180463458, 27.53883430288547, 27.635000133214447, 27.724509105642884, 27.808577770515846, 27.888091890734707, 27.963720145742275, 28.035982032950162, 28.105290681378424, 28.17198105444837, 28.236329210046506, 28.29856585721888, 28.35888614717897, 28.417456903259556, 28.474422063888504, 28.529906850478934, 28.58402100735788]"
2023-03-20 00:00:00+11:00,"[26.449981689453125, 26.449981689453125, 26.449981689453125, 26.449981689453125, 26.449981689453125, 26.449981689453125, 26.449981689453125, 26.449981689453125, 26.449981689453125, 26.449981689453125, 26.449981689453125, 26.449981689453125, 26.449981689453125, 26.449981689453125, 26.449981689453125, 26.449981689453125, 26.449981689453125, 26.449981689453125, 26.449981689453125, 26.449981689453125, 26.449981689453125]","[25.95991841509491, 25.75692756023257, 25.601167199010934, 25.469855140307757, 25.35416689420049, 25.24957672501423, 25.15339613816678, 25.063873430708703, 24.979791865615926, 24.900265544067324, 24.824625684011732, 24.752352708321098, 24.683033424581076, 24.61633281797055, 24.551974788242205, 24.48972859094792, 24.429399044928477, 24.370819301252244, 24.31384539940416, 24.258352098756024, 24.204229638140667]","[26.94004496381134, 27.14303581867368, 27.298796179895316, 27.430108238598493, 27.54579648470576, 27.65038665389202, 27.74656724073947, 27.836089948197547, 27.920171513290324, 27.999697834838926, 28.075337694894518, 28.147610670585152, 28.216929954325174, 28.2836305609357, 28.347988590664045, 28.41023478795833, 28.470564333977773, 28.529144077654006, 28.58611797950209, 28.641611280150226, 28.695733740765583]"
2023-03-21 00:00:00+11:00,"[26.06947135925293, 26.06947135925293, 26.06947135925293, 26.06947135925293, 26.06947135925293, 26.06947135925293, 26.06947135925293, 26.06947135925293, 26.06947135925293, 26.06947135925293, 26.06947135925293, 26.06947135925293, 26.06947135925293, 26.06947135925293, 26.06947135925293, 26.06947135925293, 26.06947135925293, 26.06947135925293, 26.06947135925293, 26.06947135925293, 26.06947135925293]","[25.577153593799284, 25.373228898043678, 25.216751975516306, 25.08483582769335, 24.968615368389884, 24.863544041696642, 24.766920984857393, 24.676986436373188, 24.59251806173237, 24.512625886617222, 24.436638052305845, 24.364032591403085, 24.29439441064066, 24.227386953992387, 24.162732851036992, 24.10020029580763, 24.039593209231988, 23.980743974805193, 23.923507969734988, 23.867759377235124, 23.813387931192207]","[26.561789124706575, 26.76571382046218, 26.922190742989553, 27.05410689081251, 27.170327350115976, 27.275398676809218, 27.372021733648467, 27.46195628213267, 27.54642465677349, 27.626316831888637, 27.702304666200014, 27.774910127102775, 27.8445483078652, 27.911555764513473, 27.976209867468867, 28.03874242269823, 28.09934950927387, 28.158198743700666, 28.21543474877087, 28.271183341270735, 28.325554787313653]"
2023-03-22 00:00:00+11:00,"[26.301490783691406, 26.301490783691406, 26.301490783691406, 26.301490783691406, 26.301490783691406, 26.301490783691406, 26.301490783691406, 26.301490783691406, 26.301490783691406, 26.301490783691406, 26.301490783691406, 26.301490783691406, 26.301490783691406, 26.301490783691406, 26.301490783691406, 26.301490783691406, 26.301490783691406, 26.301490783691406, 26.301490783691406, 26.301490783691406, 26.301490783691406]","[25.809133460941666, 25.605192380255342, 25.44870288509649, 25.316776138044126, 25.20054634062692, 25.095466571630602, 24.998835751290578, 24.908893976714772, 24.82441881517943, 24.74452022085916, 24.668526281049516, 24.595914986416247, 24.526271210339107, 24.45925836975026, 24.394599071942217, 24.332061492322946, 24.27144953606554, 24.212595573197422, 24.15535496930616, 24.099601897496342, 24.045226082794887]","[26.793848106441146, 26.99778918712747, 27.15427868228632, 27.286205429338686, 27.40243522675589, 27.50751499575221, 27.604145816092235, 27.69408759066804, 27.77856275220338, 27.85846134652365, 27.934455286333296, 28.007066580966566, 28.076710357043705, 28.143723197632553, 28.208382495440596, 28.270920075059866, 28.331532031317273, 28.39038599418539, 28.447626598076653, 28.50337966988647, 28.557755484587926]"
2023-03-23 00:00:00+11:00,"[26.533510208129883, 26.533510208129883, 26.533510208129883, 26.533510208129883, 26.533510208129883, 26.533510208129883, 26.533510208129883, 26.533510208129883, 26.533510208129883, 26.533510208129883, 26.533510208129883, 26.533510208129883, 26.533510208129883, 26.533510208129883, 26.533510208129883, 26.533510208129883, 26.533510208129883, 26.533510208129883, 26.533510208129883, 26.533510208129883, 26.533510208129883]","[26.040618372586614, 25.836455889176786, 25.679796505769943, 25.54772653631184, 25.431370557428114, 25.326176711669618, 25.229440986922313, 25.139401569706436, 25.05483470019962, 24.97484936632408, 24.898772925932917, 24.826082802987667, 24.756363420197992, 24.68927782909448, 24.624548335826372, 24.56194286412804, 24.501265106287974, 24.442347250351034, 24.38504450488667, 24.329230906399204, 24.274796060198756]","[27.02640204367315, 27.23056452708298, 27.387223910489823, 27.519293879947927, 27.635649858831652, 27.740843704590148, 27.837579429337453, 27.92761884655333, 28.012185716060145, 28.092171049935686, 28.16824749032685, 28.2409376132721, 28.310656996061773, 28.377742587165287, 28.442472080433394, 28.505077552131727, 28.56575530997179, 28.62467316590873, 28.681975911373094, 28.737789509860562, 28.79222435606101]"
2023-03-24 00:00:00+11:00,"[26.34789276123047, 26.34789276123047, 26.34789276123047, 26.34789276123047, 26.34789276123047, 26.34789276123047, 26.34789276123047, 26.34789276123047, 26.34789276123047, 26.34789276123047, 26.34789276123047, 26.34789276123047, 26.34789276123047, 26.34789276123047, 26.34789276123047, 26.34789276123047, 26.34789276123047, 26.34789276123047, 26.34789276123047, 26.34789276123047, 26.34789276123047]","[25.854477073084013, 25.65009760286162, 25.49327171961204, 25.361061384291666, 25.244581740599887, 25.139276093308478, 25.042437556440653, 24.95230244403606, 24.867645695642853, 24.787575352202833, 24.711418056675377, 24.638650677620706, 24.568857196066972, 24.501700305431083, 24.43690201672527, 24.37423000702992, 24.31348775999486, 24.254507285311995, 24.19714363766436, 24.141270719680456, 24.086778019341345]","[26.841308449376925, 27.045687919599317, 27.202513802848898, 27.33472413816927, 27.45120378186105, 27.55650942915246, 27.653347966020284, 27.743483078424877, 27.828139826818084, 27.908210170258105, 27.98436746578556, 28.05713484484023, 28.126928326393966, 28.194085217029855, 28.258883505735668, 28.32155551543102, 28.382297762466077, 28.441278237148943, 28.498641884796577, 28.55451480278048, 28.609007503119592]"
